summary,image,type,price
"Located a 5 minute walk from Lionel-Groulx metro station (and airport shuttle stop) in the heart of Little Burgundy. An area peppered with Canada's best restaurants, bars, music, and markets. Take the scenic walk along the Lachine canal or a 2 stop metro ride to the heart of downtown. I can be your humble host and point you in the direction to any Montreal experience you are looking for. Although the apartment is older it is kept very clean and has the character of a home away from home.",img_train/3762.jpg,Apartment,0
"Je loue mon appartement 2 chambres en plein coeur de Rosemont Petite Patrie à 8 min à pied du métro rosemont à côté d'un grand parc. Au dernier étage (calme, personne ne marche sur votre tête) 1 petite terrasse avant 1 grande terrasse arrière. Je prête également gratuitement mon vélo pour se promener (aller au marché Jean Talon par exemple)  vous pouvez vous stationner gratuitement dans la rue facilement. Je laisse accès à mon piano et mes équipements sportifs en plus des commodités.",img_train/3763.jpg,Apartment,0
"Here in Dollard you are where everything is. The Bus, and train are 3 minutes from your door. Going to Fairview or Downtown Montreal. Bringing your car? Street parking is FREE- very near to the house. You can arrange to rent a spot on site for $5.00 per day depending on your length of stay. The H. way (40 Trans-Canada) is 3 minutes . You will be en route to Downtown Montreal, Quebec City, (40 east)  Ottawa, Toronto, Niagara Falls (40 west) Connection  with the 13, 15, 20 and others to the USA.",img_train/3764.jpg,Townhouse,0
"Lovely room where you get to enjoy the charming of the old architecture and the comfort of modern life in a dreamy location. 4 min walking from St-Catherine, parc Lafontaine, Notre-Dame hospital , bars, restaurants, bistros, métro station, etc.  Hi-speed WIFI access.  Everything you need to have an enjoyable, very comfy stay in Montreal. You have access to a kitchen area with all the basic you need :) The room has lightings to create your own ambiance",img_train/3765.jpg,Apartment,0
"Welcome to your home away from home! We're here to make your stay in Montreal comfortable and hassle-free, with lockbox check-ins but a host will always be available on call. We try our best to provide everything you'll need for a quick stop-in or a long term stay. The neighbourhood is residential and the housing is communal, so we have a strong respect not only our housemates, but our neighbours as well. We are located about 20 minutes away from Viau metro, the biodome, Olympic stadium and more",img_train/3766.jpg,Townhouse,0
"Snag this wonderful studio for yourself right in the sought-after Quartier des Spectacles neighborhood and you'll experience the very best of Montreal! Fall in love with how easy it is to live in the city, being just minutes away some of the best restaurants, bars, as well as three metro lines, a bus terminal, bike rental services. Walk to Downtown, Old Montreal, Chinatown. Your suite has its own kitchen, high-speed internet, an entertainment system. Parking upon availability ($)",img_train/3767.jpg,Serviced apartment,0
"Entire  apartment  private entrance two bed rooms, salon, kitchen and bathroom with two queen beds, one in each bed room and one sofa bed in the salon",img_train/3768.jpg,Apartment,0
LUXURIOUS 2 BEDROOMS CONDO IN THE HEART OF MONTREAL! FULLY FURNISHED WITH HIGH-END FURNITURES AND TASTEFULLY DECORATED. THE CONDO IS LOCATED IN DOWNTOWN MONTREAL NEAR TO THE ATWATER MARKET AND THE CANAL LACHINE. ,img_train/3769.jpg,Condominium,1
"The apartment is furnished wit all new brand furniture. The apartment is located at hart of downtown Montreal. Our one bedroom apartment offers you a place to relax, have fun and truly unwind from a long day of work. They have been renovated and feature modern and comfortable decor. Kitchens include a stove and a fridge. Within walking distance to the Mount-Royal Mountain, McGill & Concordia Universities, bus & metro stations, shopping malls, hotels, and nightlife.",img_train/3770.jpg,Apartment,0
"Spacious and bright apartment in the heart of Quartier Latin. Fully furnished with double bed and large storage units. Beddings available. Convenient location, near metro Berri-Uqam and Sherbrooke. Perfect for a single person or a couple.",img_train/3771.jpg,Apartment,0
Lovely Fully Furnished Room with its Private Ensuite Bathroom and a huge walk in Closet in a Fully Furnished Apartment in the Heart of Downtown Montreal. 24 h Doorman & Security 2 mn walk to Peel Subway & St Catherine.  All attractions are within Walking distance,img_train/3772.jpg,Apartment,0
"Charming loft in Montreal loveliest district (Plateau). The apartment is located pretty much downtown, at intersection of Mont-Royal and Saint-Laurent, being one of Montreal most vibrant location. Located very close to Mont-Royal subway station (8min walk). The appartement is nicely decorated, and has a one closed bedroom. You also have access to two balconies and a parking in the back.",img_train/3773.jpg,Apartment,1
"Charming private bedroom in a 2 story condo downtown montreal.  Excellent location, 5min walk to trendy Notre Dame st and its restaurant,15min to Saint Catherine for shopping 3min to metro lucien lalier.",img_train/3774.jpg,Condominium,0
"Unbeatable location on St-Dominique Street in the center of Montreal, 2 blocks from Place des arts right in the Quartier des spectacles. located 10min walking distance of The Old Port,2min from Chinatown and 3min from St-Laurent Metro station. Enjoy walking in the area for the best Montreal festivals (just for laughs,Jazz festival, F1Race, Fierté Canada) Everything is at a walking distance no car needed! My place is perfect for couples, business travelers, and families with kids. Room to sleep 4",img_train/3775.jpg,Apartment,1
"Grand 6 1/2  au coeur du quartier olympique pour 6 personnes. Toutes les commodités, grande cour arrière, à 1 minute du métro Viau. Chambre pour enfants avec plusieurs jouets. Central, mais très calme, près du Biodôme et du jardin botanique.",img_train/3776.jpg,Apartment,1
"À environ 10 min en bus d'une station de métro. Proche de nombreuses commodités, café, restaurant, épicerie, pharmacie, hôpital, etc. Joli Condo 3 1/2 dans un immeuble calme, propre avec ascenseur. Entrée principale sécurisé par code. Camera dans l'immeuble. 10 min by bus from a metro station. Close to many amenities, cafes, restaurants, grocery store, pharmacies, hospital, etc. Nice 3 1/2 condo in a quiet and clean building with elevator. Main entrance secured by a code. Camera in the building.",img_train/3777.jpg,Condominium,1
The GAB maison is the first shared living space in Montreal for the wandering souls of the sedentary era. It is a unique communal home in the heart of the city is a calm and cozy space which keeps with Montreal’s artistic and cosmopolitan vibe. It is perfect place for those just passing through or looking to settle in Montreal.,img_train/3778.jpg,House,0
"This Luxury two bedrooms is located in one of the most exclusive buildings in the heart of Downtown Montreal. The location is prime, as it is on the same street as Montreal's most exclusive malls, restaurants, and steps away from Montreal's famous Bell Center. Guests will enjoy the condo with an amazing view on Montreal.  ***** ESSENTIAL HOUSE RULES ***** No Parties or Events Only registered Guests No smoking",img_train/3779.jpg,Condominium,1
"Located in a very convenient and cozy area, just two minutes by foot from a grocery store, laundry, restaurants and bars in Montreal's trendy Plateau. You’ll love it for its convenience, the ambiance, the outdoors space and, of course, the neighborhood! It's a very good option for solo adventurers, business travelers or couples. It is also good for those that are moving to MTL and are in need of a furnished apartment to stay in while searching for your own place.",img_train/3780.jpg,Apartment,0
"You’d be staying in my two bedroom apartment where I live permanently with my pets (go to other things to note), at the 14th floor and in a quiet, green, beautiful neighborhood surrounded by the Saint-Laurent River and 7 km away from down town. Pool, gym, sauna and parking are included.",img_train/3781.jpg,Apartment,0
"Dear Future Guest, our apartment is conveniently located on the 2nd floor in a quiet neighborhood near downtown Montreal.There's a rooftop Terace with bbq and It is open for travelers and tourists alike! All the advantages of being in the city center without the headache of noise and traffic! Proximity to all services, Vendome Metro & Train station (7 min. walk), bus, corner store, supermarket (10 min. walk), clinic, and highways.",img_train/3782.jpg,Condominium,1
"Bonjour, SVP contactez-moi avant de réserver. L'appartement est au rez-de-chaussée.  Je cherche des NON-FUMEURS paisibles qui ont le souci de cohabiter dans un environnement propre et ordonné. J’aimerais trouver quelqu’un qui aime les animaux et qui prenne soin de mon chat de 13 ans, si possible, en mon absence.  Je suis matelot sur les navires, mais je peux travailler à la maison sur des projets artistiques pendant des périodes indéterminées. Je privilégie le respect du sommeil des autres.",img_train/3783.jpg,Apartment,0
"Right in front of the classical beauty of Park Lafontaine.  Easy access to grocery stores, bixi, metro and famous Mont-Royal Street.",img_train/3784.jpg,Apartment,0
Beautiful 5 1/2 located on the 3rd floor of a building with 4 units. 3 very quiet closed rooms overlooking gardens. 2 children's rooms with games and toys available. Large balcony back with table and barbecue. Washer and dryer at your disposal. Located in a quiet street,img_train/3785.jpg,Condominium,1
"fully furnished and renovated. with outdoor parking and near airport, shopping mall, park and grocery shop.",img_train/3786.jpg,House,1
"We are renting our beautiful apartment in the heart of Montreal. Close to downtown, Old Port, Plateau, subway station and grocery store. This is the best place you could rent for a trip in Montreal.",img_train/3787.jpg,Apartment,0
