gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,id
0,13,2,17,14,6,6.0,10,5,444.0,0,0.11,1,26.0,2.0,50.0,10.0,10.0,30.0,0.0,0.0,6.0,5.0,5.0,9.0,7.0,6.0,4.0,1.0,1.0,23.0,Law,1.0,UC Irvine,,"15,260.00",2.0,9.0,1.0,California,"92,869",,1.0,6.0,1.0,Law,1.0,8.0,5.0,9.0,10.0,8.0,7.0,8.0,5.0,1.0,9.0,10.0,8.0,10.0,6.0,10.0,10.0,4.0,5.0,,28.0,8.0,17.0,22.0,17.0,8.0,20.0,20.0,20.0,20.0,20.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,9.0,8.0,10.0,7.0,6.0,4.0,4.0,4.0,10.0,4.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0,1.0,4.0,25.0,10.0,20.0,20.0,20.0,5.0,8.0,7.0,7.0,10.0,7.0,6.0,3.0,3.0,,,,,,,60.0,5.0,10.0,15.0,5.0,5.0,30.0,15.0,20.0,15.0,10.0,10.0,55.0,5.0,5.0,25.0,5.0,5.0,8.0,8.0,8.0,10.0,8.0,6.0,6.0,6.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047
0,17,2,4,18,13,,11,13,106.0,0,-0.06,1,22.0,3.0,10.0,20.0,35.0,10.0,5.0,20.0,10.0,10.0,10.0,8.0,8.0,8.0,10.0,6.0,2.0,32.0,microbiology,10.0,,,,3.0,1.0,1.0,spain,"28,035",,2.0,4.0,1.0,pharmaceuticals,4.0,7.0,1.0,9.0,9.0,9.0,9.0,3.0,1.0,9.0,9.0,1.0,9.0,10.0,9.0,9.0,5.0,5.0,7.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0,,,,,,,50.0,5.0,5.0,20.0,0.0,20.0,7.0,9.0,7.0,8.0,5.0,,,,,,4.0,6.0,8.0,6.0,5.0,5.0,5.0,4.0,2.0,2.0,,,,,,,,,,,,4.0,3.0,2.0,,,,,,,,20.0,20.0,40.0,0.0,20.0,,,,,,,,,,,,,7.0,9.0,8.0,7.0,5.0,,,,,,1.0,1.0,1.0,,,30.0,10.0,20.0,20.0,0.0,20.0,,,,,,,,,,,,,,,,,,,7.0,9.0,8.0,7.0,5.0,,,,,,3139
0,25,2,9,20,16,16.0,17,11,224.0,1,0.59,0,32.0,2.0,17.24,17.24,17.24,17.24,13.79,17.24,6.0,7.0,8.0,8.0,8.0,9.0,5.0,6.0,2.0,31.0,Public Administration,8.0,,,,1.0,2.0,2.0,Cameroon,,,1.0,5.0,1.0,UN Civil Servant,9.0,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,,14.58,16.67,20.83,18.75,16.67,12.5,9.0,7.0,8.0,10.0,8.0,9.0,18.0,16.0,18.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,4.0,15.22,19.57,21.74,15.22,13.04,15.22,8.0,9.0,9.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,1.0,0.0,15.91,15.91,20.45,15.91,15.91,15.91,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,,7.0,9.0,8.0,7.0,9.0,,,,,,6442
0,3,2,11,21,4,4.0,6,11,283.0,0,-0.29,1,27.0,4.0,50.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,6.0,6.0,1.0,1.0,1.0,2.0,33.0,sociology,3.0,"Tokyo Woman's Christian University, Japan",,,4.0,1.0,1.0,Japan,"7,024",,2.0,6.0,6.0,researcher/academia,2.0,5.0,3.0,5.0,8.0,10.0,10.0,6.0,1.0,6.0,10.0,7.0,7.0,10.0,7.0,7.0,7.0,3.0,7.0,,25.0,30.0,10.0,10.0,5.0,20.0,30.0,20.0,10.0,25.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,8.0,10.0,9.0,8.0,7.0,8.0,10.0,9.0,9.0,9.0,4.0,8.0,8.0,5.0,6.0,4.0,5.0,5.0,0.0,8.0,20.0,15.0,10.0,10.0,10.0,25.0,7.0,9.0,8.0,8.0,5.0,8.0,1.0,3.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,15.0,15.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,8.0,9.0,9.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,0.0,1.0,0.0,0.0,,25.0,20.0,10.0,10.0,10.0,25.0,30.0,20.0,5.0,15.0,5.0,25.0,30.0,15.0,5.0,20.0,5.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0,8.0,10.0,9.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,4168
1,8,1,3,10,4,,8,2,57.0,0,-0.31,1,22.0,2.0,10.0,20.0,20.0,20.0,15.0,15.0,9.0,8.0,7.0,8.0,9.0,9.0,9.0,7.0,2.0,28.0,MBA,8.0,,,,2.0,2.0,2.0,"London, UK",0,,6.0,6.0,1.0,banker,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0,,,,,,,20.0,10.0,40.0,20.0,10.0,0.0,5.0,9.0,5.0,8.0,8.0,,,,,,4.0,7.0,7.0,5.0,5.0,,4.0,2.0,2.0,1.0,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,60.0,5.0,15.0,15.0,0.0,0.0,,,,,,,,,,,,,5.0,8.0,9.0,5.0,8.0,,,,,,2.0,0.0,1.0,,0.0,50.0,10.0,30.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,5.0,9.0,9.0,5.0,8.0,,,,,,5784
0,19,2,9,20,11,11.0,18,7,220.0,0,-0.52,0,25.0,6.0,16.67,16.67,16.67,16.67,14.81,18.52,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,2.0,22.0,Mathematics,2.0,,,,2.0,4.0,10.0,Vestal,"13,850","42,640.00",6.0,6.0,2.0,college professor,2.0,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,3.0,,16.0,20.0,18.0,20.0,18.0,8.0,6.0,9.0,7.0,6.0,8.0,4.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,,,,,,3.0,9.0,9.0,7.0,9.0,6.0,7.0,8.0,2.0,,15.69,19.61,19.61,19.61,19.61,5.88,10.0,7.0,10.0,10.0,10.0,5.0,3.0,2.0,,,,,,,16.0,18.0,20.0,20.0,20.0,6.0,6.0,10.0,7.0,8.0,8.0,6.0,20.45,18.18,13.64,18.18,15.91,13.64,10.0,7.0,10.0,10.0,10.0,,,,,,0.0,0.0,0.0,,,18.37,16.33,20.41,20.41,18.37,6.12,,,,,,,7.0,9.0,9.0,8.0,8.0,6.0,10.0,8.0,7.0,8.0,6.0,,9.0,7.0,12.0,12.0,9.0,,,,,,2579
0,37,2,11,21,2,2.0,13,17,289.0,0,0.34,1,28.0,4.0,20.0,30.0,10.0,20.0,0.0,20.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,3.0,2.0,23.0,Biology,10.0,University of Toronto,,,4.0,2.0,4.0,Toronto,,,2.0,5.0,1.0,Researcher,2.0,8.0,4.0,6.0,9.0,8.0,7.0,8.0,4.0,6.0,9.0,2.0,7.0,5.0,6.0,7.0,6.0,4.0,5.0,,16.0,16.0,19.0,17.0,14.0,18.0,18.0,15.0,16.0,17.0,18.0,16.0,19.0,13.0,17.0,19.0,16.0,16.0,5.0,4.0,7.0,8.0,6.0,5.0,5.0,8.0,7.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0,6.0,5.0,0.0,6.0,16.0,17.0,19.0,16.0,14.0,18.0,5.0,4.0,8.0,7.0,7.0,6.0,1.0,2.0,,,,,,,16.0,16.0,19.0,16.0,15.0,18.0,17.0,16.0,17.0,16.0,16.0,18.0,18.0,15.0,17.0,18.0,15.0,17.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,0.0,3.0,1.0,1.0,1.0,16.0,16.0,18.0,17.0,15.0,18.0,18.0,14.0,18.0,17.0,15.0,18.0,19.0,15.0,17.0,18.0,16.0,15.0,19.0,15.0,17.0,19.0,15.0,15.0,6.0,4.0,7.0,6.0,5.0,6.0,5.0,7.0,6.0,5.0,1865
0,19,1,1,10,2,,6,7,17.0,0,0.41,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,4.0,3.0,4.0,4.0,3.0,6.0,2.0,26.0,Masters of Social Work&Education,13.0,,,,2.0,4.0,4.0,94115,"19,335","48,652.00",2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,,,,,,,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,10.0,6.0,9.0,,,,,,5.0,10.0,8.0,6.0,9.0,,7.0,1.0,2.0,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,,,,,,,10.0,5.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630
0,29,2,14,18,20,20.0,10,17,377.0,0,-0.21,0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,7.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,2.0,24.0,Clinical Psychology,3.0,University of Delaware,"1,160.00","14,380.00",2.0,10.0,2.0,NJ,"8,225",,1.0,4.0,3.0,Clinical Psychologist,3.0,9.0,1.0,7.0,8.0,7.0,7.0,7.0,1.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,7.0,,50.0,20.0,10.0,5.0,10.0,5.0,50.0,20.0,10.0,5.0,10.0,5.0,60.0,10.0,5.0,20.0,5.0,0.0,6.0,10.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0,7.0,8.0,9.0,8.0,5.0,4.0,4.0,0.0,2.0,,,,,,,,,,,,6.0,1.0,3.0,,,,,,,50.0,10.0,20.0,10.0,10.0,0.0,50.0,10.0,20.0,10.0,10.0,0.0,60.0,5.0,5.0,20.0,10.0,0.0,6.0,7.0,7.0,8.0,9.0,6.0,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5875
1,10,2,7,16,9,14.0,12,1,142.0,0,-0.24,0,24.0,2.0,14.29,14.29,21.43,21.43,19.05,9.52,8.0,10.0,9.0,8.0,8.0,5.0,8.0,6.0,1.0,27.0,Biochemistry,10.0,,,,4.0,1.0,1.0,Canada,,,2.0,6.0,2.0,pharmaceuticals and biotechnology,4.0,3.0,3.0,3.0,8.0,7.0,7.0,6.0,2.0,8.0,5.0,4.0,3.0,9.0,10.0,10.0,7.0,3.0,4.0,,15.22,15.22,19.57,17.39,13.04,19.57,8.0,7.0,7.0,8.0,6.0,7.0,13.04,19.57,19.57,17.39,17.39,13.04,7.0,8.0,7.0,9.0,8.0,,,,,,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,1.0,2.0,18.37,18.37,16.33,18.37,12.24,16.33,7.0,7.0,8.0,6.0,8.0,5.0,1.0,3.0,,,,,,,15.22,15.22,19.57,17.39,13.04,19.57,9.0,5.0,8.0,8.0,6.0,7.0,15.91,15.91,20.45,15.91,18.18,13.64,7.0,7.0,9.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4208
0,27,2,4,18,3,,4,18,111.0,0,0.08,0,27.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,3.0,2.0,27.0,Marketing,8.0,,,,2.0,3.0,2.0,Israel,"62,150",,1.0,7.0,3.0,Academic,2.0,2.0,2.0,2.0,10.0,8.0,8.0,7.0,8.0,9.0,8.0,1.0,9.0,8.0,8.0,9.0,4.0,2.0,5.0,6.0,25.0,15.0,20.0,20.0,20.0,0.0,,,,,,,50.0,10.0,10.0,20.0,5.0,5.0,8.0,9.0,8.0,9.0,10.0,,,,,,7.0,10.0,10.0,9.0,9.0,6.0,8.0,5.0,2.0,1.0,,,,,,,,,,,,2.0,3.0,3.0,,,,,,,35.0,15.0,15.0,15.0,15.0,5.0,,,,,,,,,,,,,7.0,10.0,8.0,6.0,10.0,,,,,,0.0,0.0,0.0,,,60.0,10.0,10.0,5.0,10.0,5.0,,,,,,,,,,,,,,,,,,,7.0,10.0,9.0,6.0,10.0,,,,,,7898
0,31,2,15,19,1,1.0,8,2,398.0,0,0.45,1,29.0,2.0,45.0,10.0,10.0,30.0,0.0,5.0,6.0,7.0,5.0,4.0,,9.0,5.0,2.0,2.0,24.0,Creative Writing (Nonfiction),6.0,Wesleyan University,"1,380.00","27,100.00",2.0,1.0,6.0,San Francisco Bay Area,"94,403","45,736.00",2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,,18.0,19.0,16.0,15.0,15.0,17.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,6.0,8.0,8.0,8.5,2.0,2.5,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,8.0,7.0,7.0,7.0,1.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,15.0,20.0,15.0,20.0,12.0,18.0,25.0,20.0,10.0,15.0,10.0,20.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,0.0,0.0,0.0,,,20.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,15.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,30.0,20.0,15.0,10.0,10.0,15.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,6.0,7.0,1319
1,2,2,14,20,19,19.0,16,14,354.0,0,0.26,1,22.0,2.0,20.0,10.0,20.0,20.0,20.0,10.0,1.0,10.0,4.0,6.0,6.0,4.0,5.0,6.0,2.0,34.0,Intellectual Property Law,1.0,Columbia,"1,430.00","26,908.00",2.0,5.0,5.0,Bronx Science,"10,469","35,187.00",2.0,6.0,6.0,Intellectual Property Attorney,1.0,3.0,1.0,3.0,5.0,9.0,10.0,3.0,3.0,4.0,10.0,6.0,8.0,9.0,7.0,7.0,3.0,2.0,5.0,,30.0,20.0,30.0,5.0,5.0,10.0,30.0,20.0,10.0,10.0,0.0,10.0,30.0,10.0,20.0,5.0,30.0,5.0,7.0,7.0,5.0,7.0,9.0,7.0,7.0,7.0,3.0,3.0,10.0,9.0,9.0,10.0,9.0,9.0,9.7,10.0,0.0,4.0,,,,,,,,,,,,7.0,3.0,3.0,,,,,,,20.0,10.0,30.0,10.0,10.0,20.0,30.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,10.0,10.0,20.0,8.0,8.0,9.0,6.0,8.0,7.0,8.0,9.0,6.0,8.0,1.0,1.0,0.0,,,20.0,10.0,30.0,15.0,15.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,20.0,10.0,20.0,20.0,10.0,20.0,20.0,10.0,20.0,20.0,10.0,20.0,5.0,7.0,8.0,8.0,8.0,5.0,7.0,8.0,8.0,8.0,7394
0,35,2,15,19,6,6.0,18,6,402.0,0,-0.41,1,29.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,2.0,25.0,Theatre Management & Producing,15.0,Occidental College,"1,011.00","9,729.00",4.0,1.0,5.0,Hawaii and Los Angeles,"96,701","50,501.00",2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,4.0,,15.0,18.0,18.0,18.0,15.0,16.0,16.0,15.0,18.0,18.0,18.0,15.0,20.0,15.0,15.0,18.0,14.0,18.0,8.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,9.0,6.0,9.0,9.0,6.0,9.0,2.0,3.0,1.0,2.0,3.0,15.0,18.0,18.0,18.0,14.0,17.0,8.0,9.0,8.0,9.0,8.0,7.0,1.0,2.0,18.0,16.0,16.0,18.0,14.0,18.0,16.0,18.0,18.0,16.0,14.0,18.0,17.0,16.0,16.0,18.0,15.0,18.0,18.0,15.0,16.0,18.0,15.0,18.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,8.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5885
0,19,2,9,20,11,11.0,8,14,227.0,0,0.35,1,26.0,2.0,20.0,16.0,18.0,16.0,16.0,14.0,5.0,7.0,7.0,5.0,6.0,5.0,4.0,5.0,2.0,22.0,Mathematics,2.0,,,,2.0,4.0,10.0,Vestal,"13,850","42,640.00",6.0,6.0,2.0,college professor,2.0,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,3.0,,16.0,20.0,18.0,20.0,18.0,8.0,6.0,9.0,7.0,6.0,8.0,4.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,,,,,,8.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,2.0,,15.69,19.61,19.61,19.61,19.61,5.88,10.0,7.0,10.0,10.0,10.0,5.0,3.0,2.0,,,,,,,16.0,18.0,20.0,20.0,20.0,6.0,6.0,10.0,7.0,8.0,8.0,6.0,20.45,18.18,13.64,18.18,15.91,13.64,10.0,7.0,10.0,10.0,10.0,,,,,,0.0,0.0,0.0,,,18.37,16.33,20.41,20.41,18.37,6.12,,,,,,,7.0,9.0,9.0,8.0,8.0,6.0,10.0,8.0,7.0,8.0,6.0,,9.0,7.0,12.0,12.0,9.0,,,,,,7552
1,6,2,11,21,10,10.0,17,15,266.0,0,0.32,1,28.0,2.0,25.0,20.0,20.0,25.0,0.0,10.0,5.0,0.0,5.0,3.0,7.0,,2.0,2.0,2.0,21.0,Operations Research,5.0,Novosibirsk State University,,,2.0,1.0,1.0,Siberia,"630,090",,2.0,4.0,3.0,Investment Banking,7.0,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,6.0,,25.0,10.0,25.0,5.0,10.0,25.0,20.0,15.0,15.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,10.0,7.0,6.0,10.0,10.0,9.0,6.0,10.0,5.0,10.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,0.0,8.0,20.0,10.0,20.0,10.0,20.0,20.0,10.0,7.0,10.0,5.0,10.0,7.0,1.0,2.0,,,,,,,20.0,10.0,20.0,10.0,20.0,20.0,20.0,10.0,10.0,15.0,15.0,30.0,15.0,15.0,20.0,15.0,15.0,20.0,10.0,6.0,10.0,5.0,10.0,9.0,7.0,9.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710
0,15,2,2,16,1,,5,3,42.0,0,,0,23.0,4.0,20.0,25.0,20.0,15.0,10.0,10.0,7.0,10.0,9.0,8.0,9.0,,8.0,6.0,2.0,26.0,Speech Languahe Pathology,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,8.0,5.0,8.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537
1,12,2,4,18,5,,2,1,76.0,0,0.71,1,34.0,2.0,10.0,10.0,30.0,20.0,10.0,20.0,6.0,8.0,8.0,6.0,8.0,,2.0,2.0,2.0,28.0,Law,1.0,,,,2.0,1.0,1.0,New York,"10,022","55,419.00",3.0,3.0,2.0,Lawyer,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0,,,,,,,20.0,20.0,20.0,10.0,25.0,5.0,10.0,10.0,10.0,10.0,8.0,,,,,,4.0,7.0,8.0,5.0,7.0,3.0,6.0,9.0,2.0,10.0,,,,,,,,,,,,5.0,2.0,2.0,,,,,,,45.0,20.0,15.0,20.0,0.0,0.0,,,,,,,,,,,,,10.0,8.0,10.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6361
1,18,2,15,18,4,6.0,17,2,380.0,0,0.27,1,33.0,1.0,20.0,20.0,20.0,15.0,15.0,10.0,5.0,6.0,7.0,6.0,8.0,5.0,5.0,2.0,2.0,30.0,International Affairs,13.0,University of Vermont,"1,130.00","20,100.00",1.0,1.0,1.0,New York City,"10,021","55,080.00",4.0,5.0,5.0,Diplomat / Int'l civil servant,9.0,6.0,1.0,6.0,9.0,8.0,9.0,2.0,6.0,8.0,8.0,6.0,10.0,9.0,7.0,9.0,9.0,5.0,6.0,,30.0,25.0,20.0,15.0,5.0,5.0,25.0,10.0,25.0,15.0,20.0,5.0,25.0,10.0,25.0,15.0,20.0,5.0,8.0,8.0,10.0,9.0,10.0,8.0,8.0,9.0,10.0,9.0,5.0,10.0,10.0,10.0,10.0,10.0,7.0,5.0,2.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,9.0,10.0,10.0,6.0,1.0,3.0,,,,,,,50.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,30.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,9.0,10.0,10.0,8.0,9.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6475
0,19,2,19,15,15,16.0,9,3,483.0,0,0.56,0,28.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,7.0,10.0,8.0,9.0,7.0,6.0,6.0,9.0,2.0,27.0,SIPA-International Affairs,13.0,American University,"1,206.00","22,481.00",3.0,1.0,2.0,San Francisco,"63,131","82,734.00",1.0,6.0,2.0,International Development,9.0,1.0,1.0,6.0,10.0,6.0,5.0,2.0,0.0,5.0,4.0,4.0,9.0,8.0,3.0,5.0,6.0,9.0,5.0,,10.0,15.0,30.0,10.0,15.0,20.0,30.0,10.0,20.0,20.0,10.0,10.0,40.0,5.0,10.0,15.0,10.0,20.0,5.0,8.0,5.0,7.0,7.0,6.0,9.0,7.0,7.0,7.0,6.0,3.0,8.0,6.0,5.0,5.0,5.0,5.0,0.0,,6.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,3.0,2.0,10.0,10.0,20.0,20.0,15.0,25.0,10.0,15.0,25.0,15.0,15.0,20.0,25.0,5.0,15.0,20.0,15.0,20.0,25.0,5.0,15.0,25.0,10.0,20.0,6.0,9.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669
0,7,2,15,19,17,17.0,18,19,415.0,0,0.39,1,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,28.0,Film,14.0,School of the Arts,,,2.0,8.0,1.0,New York City,"10,028","52,010.00",2.0,7.0,3.0,Filmmaker,6.0,6.0,5.0,10.0,10.0,9.0,9.0,6.0,8.0,3.0,8.0,10.0,8.0,10.0,9.0,9.0,9.0,1.0,6.0,,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0,80.0,0.0,10.0,10.0,0.0,0.0,7.0,7.0,7.0,7.0,10.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,10.0,4.0,4.0,8.0,5.0,2.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,7.0,8.0,9.0,5.0,3.0,3.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,60.0,5.0,5.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563
